MaritalStatus,MaritalStatusLabel,ApplicationMode,ApplicationModeLabel,ApplicatioOrder,Course,CourseLabel,DaytimeEveningAttendance,AttendanceTiming,PreviousQualification,Nationality,NationalityLabel,MotherQualification,MotherQualLabel,FatherQualification,FatherQualLabel,MotherOccupation,MotherOccLabel,FatherOccupation,FatherOccLabel,Displaced,EducationalSpecialNeeds,SpecialNeedsLabel,Debtor,DebtorLabel,TuitionFeesUpToDate,Gender,GenderLabel,ScholarshipHolder,ScholarshipHolderLabel,AgeAtEnrollment,AgeBand,International,CurricularUnits1stSem_credited,CurricularUnits1stSem_enrolled,CurricularUnits1stSem_evaluations,CurricularUnits1stSe_approved,CurricularUnits1stSem_grade,CurricularUnits1stSem_withoutevaluations,CurricularUnits2ndtSem_credited,CurricularUnits2ndtSem_enrolled,CurricularUnits2ndtSem_evaluations,CurricularUnits2ndtSem_approved,CurricularUnits2ndtSem_grade,CurricularUnits2ndtSem_withoutevaluations,TotalGrades,TotalUnitsApproved,AverageGrade1stAnd2ndSem,GradeBand,TotalCreditsEarned,TotalUnitsEnrolled,TotalUnitsApproved2,PassRates,UnemploymentRate,InflationRate,GDP,RiskLevel,Target,is_Dropout
1,Single,12,Evening Program,1,9,Mathematics,1,Daytime,1,1,India,1,No Schooling,14,Professional,5,Private Employee,8,Lawyer,0,0,No,0,No,1,1,Male,0,No,27,26-30,0,0,5,13,3,10.75,0,0,5,9,3,10.33333333,0,21.08333333,6,10.54166667,9-12.9,0,10,6,0.6,15.5,2.8,-4.06,Medium Risk,Dropout,1
1,Single,14,Scholarship,1,1,Computer Science,1,Daytime,1,1,India,22,Trade,27,Bachelor of Arts,2,Worker,2,Businessman,1,0,No,0,No,1,1,Male,0,No,32,>30,0,0,7,7,0,0,0,0,7,8,0,0,0,0,0,0,<5,0,14,0,0,13.9,-0.3,0.79,Medium Risk,Dropout,1
1,Single,12,Evening Program,1,14,English,1,Daytime,9,1,India,22,Trade,1,No Schooling,10,Nurse,4,Government Employee,0,0,No,1,Yes,0,1,Male,0,No,40,>30,0,0,6,13,0,0,0,0,6,6,0,0,0,0,0,0,<5,0,12,0,0,15.5,2.8,-4.06,Medium Risk,Dropout,1
1,Single,1,Regular,2,9,Mathematics,1,Daytime,1,1,India,22,Trade,1,No Schooling,6,Business,4,Government Employee,1,0,No,0,No,1,1,Male,0,No,20,20-25,0,0,5,9,2,14.33333333,0,0,5,10,2,12.5,0,26.83333333,4,13.41666667,13+,0,10,4,0.4,7.6,2.6,0.32,Medium Risk,Enrolled,0
1,Single,15,Reserved Category,1,8,BioTech,1,Daytime,14,1,India,4,Secondary,4,Secondary,3,Teacher,11,Professional,1,0,No,0,No,1,1,Male,0,No,20,20-25,0,1,5,8,2,11.5,0,1,5,13,2,11.5,0,23,4,11.5,9-12.9,2,10,4,0.4,12.7,3.7,-1.7,Medium Risk,Dropout,1
1,Single,1,Regular,3,2,IT,1,Daytime,1,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,10,Technician,1,0,No,0,No,1,1,Male,0,No,18,<20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,7.6,2.6,0.32,Medium Risk,Graduate,0
1,Single,14,Scholarship,1,9,Mathematics,1,Daytime,1,1,India,1,No Schooling,28,Bachelor of Science,2,Worker,8,Lawyer,0,0,No,0,No,1,1,Male,0,No,21,20-25,0,0,5,11,2,10.5,0,0,5,13,0,0,0,10.5,2,5.25,5-8.9,0,10,2,0.2,12.7,3.7,-1.7,Medium Risk,Dropout,1
1,Single,8,Quota,1,14,English,1,Daytime,1,1,India,13,IT Certification,27,Bachelor of Arts,6,Business,9,Accountant,0,0,No,0,No,1,1,Male,0,No,18,<20,0,0,6,6,6,13.5,0,0,6,0,0,0,0,13.5,6,6.75,5-8.9,0,12,6,0.5,12.7,3.7,-1.7,Medium Risk,Dropout,1
1,Single,15,Reserved Category,1,4,Civil Engg,1,Daytime,1,1,India,1,No Schooling,3,Middle,22,Scientist,21,Administrative Staff,0,0,No,0,No,1,1,Male,0,No,19,<20,0,0,6,17,1,11,0,0,6,19,0,0,0,11,1,5.5,5-8.9,0,12,1,0.083333333,16.2,0.3,-0.92,Medium Risk,Enrolled,0
5,Separated,4,Transfer,1,5,Electrical Engg,1,Daytime,3,1,India,22,Trade,27,Bachelor of Arts,8,Professional,8,Lawyer,0,0,No,0,No,0,1,Male,0,No,30,26-30,0,0,6,6,1,10,0,0,6,6,0,0,0,10,1,5,5-8.9,0,12,1,0.083333333,15.5,2.8,-4.06,Medium Risk,Dropout,1
1,Single,12,Evening Program,1,4,Civil Engg,1,Daytime,9,1,India,13,IT Certification,1,No Schooling,10,Nurse,2,Businessman,0,0,No,0,No,1,1,Male,0,No,29,26-30,0,0,6,17,0,0,2,0,6,8,0,0,0,0,0,0,<5,0,12,0,0,15.5,2.8,-4.06,Medium Risk,Dropout,1
1,Single,8,Quota,2,7,Chemical Engg,1,Daytime,1,1,India,1,No Schooling,1,No Schooling,5,Private Employee,5,Private Employee,1,0,No,1,Yes,1,1,Male,0,No,18,<20,0,0,5,10,1,12,0,0,5,7,3,10.66666667,2,22.66666667,4,11.33333333,9-12.9,0,10,4,0.4,7.6,2.6,0.32,Medium Risk,Dropout,1
1,Single,1,Regular,2,14,English,1,Daytime,1,1,India,1,No Schooling,1,No Schooling,10,Nurse,10,Technician,1,0,No,0,No,1,1,Male,1,Yes,18,<20,0,0,5,6,4,12.25,0,0,5,5,5,12.2,0,24.45,9,12.225,9-12.9,0,10,9,0.9,9.4,-0.8,-3.12,High Risk,Dropout,1
1,Single,15,Reserved Category,1,4,Civil Engg,1,Daytime,14,1,India,1,No Schooling,1,No Schooling,4,Government Employee,11,Professional,0,0,No,0,No,1,1,Male,0,No,22,20-25,0,4,10,21,5,11.4,1,2,7,13,6,11.66666667,0,23.06666667,11,11.53333333,9-12.9,6,17,11,0.647058824,15.5,2.8,-4.06,Medium Risk,Dropout,1
1,Single,14,Scholarship,2,17,Other,0,Evening,1,1,India,22,Trade,27,Bachelor of Arts,6,Business,6,Engineer,1,0,No,0,No,0,1,Male,0,No,27,26-30,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,<5,0,10,0,0,12.7,3.7,-1.7,Medium Risk,Dropout,1
1,Single,8,Quota,6,14,English,1,Daytime,1,1,India,23,Specialized Training,1,No Schooling,10,Nurse,8,Lawyer,1,0,No,0,No,1,1,Male,0,No,20,20-25,0,0,6,8,4,14.25,0,0,6,10,5,14,0,28.25,9,14.125,13+,0,12,9,0.75,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,16,Sponsored,1,3,Mechanical Engg,0,Evening,2,1,India,13,IT Certification,28,Bachelor of Science,10,Nurse,11,Professional,0,0,No,0,No,1,1,Male,0,No,42,>30,0,8,12,12,11,14.45454545,0,7,11,11,10,14.2,0,28.65454545,21,14.32727273,13+,15,23,21,0.913043478,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,1,Regular,1,4,Civil Engg,1,Daytime,1,1,India,23,Specialized Training,28,Bachelor of Science,5,Private Employee,9,Accountant,0,0,No,1,Yes,1,1,Male,0,No,21,20-25,0,8,12,13,12,14.53846154,0,4,12,14,12,14.46153846,0,29,24,14.5,13+,12,24,24,1,15.5,2.8,-4.06,Medium Risk,Graduate,0
1,Single,14,Scholarship,1,12,Economics,1,Daytime,1,1,India,1,No Schooling,28,Bachelor of Science,8,Professional,8,Lawyer,0,1,Yes,0,No,1,1,Male,0,No,23,20-25,0,0,7,10,6,12.73333333,0,0,8,10,7,11.95,0,24.68333333,13,12.34166667,9-12.9,0,15,13,0.866666667,16.2,0.3,-0.92,Medium Risk,Graduate,0
1,Single,16,Sponsored,1,5,Electrical Engg,1,Daytime,1,1,India,23,Specialized Training,28,Bachelor of Science,10,Nurse,10,Technician,1,0,No,0,No,1,1,Male,0,No,21,20-25,0,4,12,13,5,13.2,0,4,12,12,4,13.5,0,26.7,9,13.35,13+,8,24,9,0.375,8.9,1.4,3.51,Low Risk,Dropout,1
1,Single,1,Regular,3,2,IT,1,Daytime,1,1,India,4,Secondary,3,Middle,2,Worker,2,Businessman,1,0,No,0,No,1,1,Male,0,No,19,<20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,12.7,3.7,-1.7,Medium Risk,Graduate,0
2,Married,12,Evening Program,1,10,Physics,1,Daytime,1,1,India,22,Trade,27,Bachelor of Arts,8,Professional,8,Lawyer,0,0,No,0,No,1,1,Male,1,Yes,40,>30,0,0,6,7,6,12.33333333,0,0,6,10,4,12.75,0,25.08333333,10,12.54166667,9-12.9,0,12,10,0.833333333,8.9,1.4,3.51,Low Risk,Dropout,1
1,Single,14,Scholarship,1,9,Mathematics,1,Daytime,1,1,India,13,IT Certification,1,No Schooling,10,Nurse,6,Engineer,0,0,No,0,No,1,1,Male,0,No,22,20-25,0,5,9,9,5,11.2,0,5,9,14,7,11.25,2,22.45,12,11.225,9-12.9,10,18,12,0.666666667,12.7,3.7,-1.7,Medium Risk,Dropout,1
1,Single,1,Regular,2,12,Economics,1,Daytime,1,1,India,23,Specialized Training,27,Bachelor of Arts,10,Nurse,10,Technician,1,0,No,0,No,1,1,Male,0,No,19,<20,0,0,7,7,6,13.2,0,0,7,7,6,13.2,0,26.4,12,13.2,13+,0,14,12,0.857142857,7.6,2.6,0.32,Medium Risk,Graduate,0
1,Single,12,Evening Program,1,7,Chemical Engg,1,Daytime,1,1,India,13,IT Certification,27,Bachelor of Arts,10,Nurse,10,Technician,0,0,No,0,No,1,1,Male,1,Yes,24,20-25,0,0,5,8,5,11.83333333,0,0,5,8,4,14,0,25.83333333,9,12.91666667,9-12.9,0,10,9,0.9,12.7,3.7,-1.7,Medium Risk,Enrolled,0
1,Single,1,Regular,1,11,Chemistry,1,Daytime,1,1,India,3,Middle,1,No Schooling,3,Teacher,5,Private Employee,0,0,No,0,No,1,1,Male,0,No,21,20-25,0,0,6,10,5,11.33333333,0,0,6,14,2,11.5,0,22.83333333,7,11.41666667,9-12.9,0,12,7,0.583333333,12.7,3.7,-1.7,Medium Risk,Enrolled,0
1,Single,8,Quota,4,7,Chemical Engg,1,Daytime,1,1,India,3,Middle,1,No Schooling,10,Nurse,4,Government Employee,1,0,No,0,No,1,1,Male,0,No,18,<20,0,0,5,5,5,13.6,0,0,5,6,5,14.6,0,28.2,10,14.1,13+,0,10,10,1,8.9,1.4,3.51,Low Risk,Graduate,0
1,Single,8,Quota,3,7,Chemical Engg,1,Daytime,1,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,8,Lawyer,0,0,No,0,No,1,1,Male,0,No,18,<20,0,0,5,10,0,0,0,0,5,10,2,11.5,4,11.5,2,5.75,5-8.9,0,10,2,0.2,7.6,2.6,0.32,Medium Risk,Dropout,1
1,Single,16,Sponsored,1,14,English,1,Daytime,1,1,India,3,Middle,1,No Schooling,4,Government Employee,11,Professional,0,0,No,0,No,1,1,Male,0,No,24,20-25,0,0,6,11,5,12.85714286,0,0,6,12,5,13.66666667,0,26.52380952,10,13.26190476,13+,0,12,10,0.833333333,11.1,0.6,2.02,Medium Risk,Dropout,1
1,Single,12,Evening Program,1,7,Chemical Engg,1,Daytime,1,1,India,22,Trade,14,Professional,10,Nurse,4,Government Employee,0,0,No,0,No,1,1,Male,1,Yes,28,26-30,0,0,5,16,3,14.33333333,0,0,5,9,5,12.42857143,0,26.76190476,8,13.38095238,13+,0,10,8,0.8,9.4,-0.8,-3.12,High Risk,Enrolled,0
1,Single,8,Quota,1,14,English,1,Daytime,1,1,India,13,IT Certification,28,Bachelor of Science,8,Professional,10,Technician,1,0,No,0,No,1,0,Female,1,Yes,19,<20,0,0,6,9,5,13.5,0,0,6,6,6,14,0,27.5,11,13.75,13+,0,12,11,0.916666667,12.4,0.5,1.79,Medium Risk,Graduate,0
1,Single,16,Sponsored,1,6,Electronics Engg,1,Daytime,15,1,India,3,Middle,3,Middle,5,Private Employee,3,Teacher,0,0,No,0,No,1,0,Female,0,No,28,26-30,0,0,6,8,6,14.42857143,0,0,6,12,4,15.6,0,30.02857143,10,15.01428571,13+,0,12,10,0.833333333,11.1,0.6,2.02,Medium Risk,Enrolled,0
1,Single,8,Quota,3,16,Sociology,1,Daytime,1,1,India,10,PhD,1,No Schooling,5,Private Employee,1,Worker,1,0,No,0,No,1,0,Female,0,No,18,<20,0,0,6,12,0,0,0,0,6,12,0,0,0,0,0,0,<5,0,12,0,0,7.6,2.6,0.32,Medium Risk,Dropout,1
1,Single,1,Regular,1,2,IT,1,Daytime,1,1,India,3,Middle,1,No Schooling,5,Private Employee,4,Government Employee,1,0,No,0,No,0,0,Female,0,No,19,<20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,16.2,0.3,-0.92,Medium Risk,Graduate,0
1,Single,1,Regular,1,12,Economics,1,Daytime,1,1,India,1,No Schooling,1,No Schooling,5,Private Employee,5,Private Employee,1,0,No,0,No,1,0,Female,1,Yes,19,<20,0,0,8,8,8,12.82875,0,0,8,8,8,12.82875,0,25.6575,16,12.82875,9-12.9,0,16,16,1,9.4,-0.8,-3.12,High Risk,Graduate,0
1,Single,14,Scholarship,1,8,BioTech,1,Daytime,1,1,India,24,Short Courses,3,Middle,4,Government Employee,3,Teacher,1,0,No,0,No,1,0,Female,0,No,21,20-25,0,0,5,6,0,0,5,0,5,6,4,13.75,1,13.75,4,6.875,5-8.9,0,10,4,0.4,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,1,Regular,3,12,Economics,1,Daytime,1,1,India,1,No Schooling,14,Professional,5,Private Employee,6,Engineer,1,0,No,1,Yes,1,0,Female,0,No,18,<20,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,<5,0,15,0,0,13.9,-0.3,0.79,Medium Risk,Dropout,1
1,Single,1,Regular,4,5,Electrical Engg,1,Daytime,1,1,India,3,Middle,14,Professional,2,Worker,6,Engineer,1,0,No,0,No,1,0,Female,0,No,19,<20,0,0,6,6,6,14.66666667,0,0,6,6,6,13.16666667,0,27.83333333,12,13.91666667,13+,0,12,12,1,9.4,-0.8,-3.12,High Risk,Graduate,0
1,Single,8,Quota,2,12,Economics,1,Daytime,1,1,India,23,Specialized Training,28,Bachelor of Science,8,Professional,8,Lawyer,1,0,No,0,No,1,0,Female,0,No,19,<20,0,0,8,8,7,13.93714286,0,0,8,8,7,13.93714286,0,27.87428571,14,13.93714286,13+,0,16,14,0.875,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,1,Regular,1,5,Electrical Engg,1,Daytime,1,1,India,3,Middle,1,No Schooling,3,Teacher,11,Professional,1,0,No,0,No,1,0,Female,0,No,20,20-25,0,7,12,12,10,14.7,0,8,12,12,12,14.58333333,0,29.28333333,22,14.64166667,13+,15,24,22,0.916666667,15.5,2.8,-4.06,Medium Risk,Graduate,0
1,Single,1,Regular,2,15,Psychology,1,Daytime,1,1,India,1,No Schooling,1,No Schooling,10,Nurse,5,Private Employee,1,0,No,0,No,1,0,Female,0,No,18,<20,0,0,6,6,6,11.66666667,0,0,6,6,5,12.2,0,23.86666667,11,11.93333333,9-12.9,0,12,11,0.916666667,12.7,3.7,-1.7,Medium Risk,Graduate,0
1,Single,14,Scholarship,4,12,Economics,1,Daytime,6,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,10,Technician,1,0,No,0,No,1,0,Female,0,No,20,20-25,0,0,7,7,6,14.85,0,0,7,7,6,14.85,0,29.7,12,14.85,13+,0,14,12,0.857142857,7.6,2.6,0.32,Medium Risk,Graduate,0
1,Single,12,Evening Program,1,6,Electronics Engg,1,Daytime,12,1,India,13,IT Certification,27,Bachelor of Arts,8,Professional,12,Self-Employed,0,0,No,0,No,1,0,Female,0,No,26,26-30,0,0,5,11,1,12,1,0,5,12,0,0,4,12,1,6,5-8.9,0,10,1,0.1,10.8,1.4,1.74,Medium Risk,Dropout,1
1,Single,9,Online,4,12,Economics,1,Daytime,1,1,India,3,Middle,1,No Schooling,4,Government Employee,5,Private Employee,1,0,No,0,No,1,0,Female,0,No,18,<20,0,0,7,8,7,13.6875,0,0,8,9,8,15.62222222,0,29.30972222,15,14.65486111,13+,0,15,15,1,13.9,-0.3,0.79,Medium Risk,Dropout,1
1,Single,12,Evening Program,1,3,Mechanical Engg,0,Evening,1,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,10,Technician,0,0,No,0,No,1,0,Female,0,No,58,>30,0,0,6,14,5,12.4,0,0,6,10,5,11.6,0,24,10,12,9-12.9,0,12,10,0.833333333,9.4,-0.8,-3.12,High Risk,Graduate,0
1,Single,1,Regular,2,12,Economics,1,Daytime,1,1,India,1,No Schooling,3,Middle,5,Private Employee,4,Government Employee,0,0,No,0,No,1,0,Female,0,No,18,<20,0,0,7,10,7,13.398,0,0,8,8,8,13.5425,0,26.9405,15,13.47025,13+,0,15,15,1,15.5,2.8,-4.06,Medium Risk,Graduate,0
1,Single,15,Reserved Category,1,6,Electronics Engg,1,Daytime,1,1,India,1,No Schooling,1,No Schooling,5,Private Employee,4,Government Employee,1,0,No,0,No,1,0,Female,0,No,20,20-25,0,0,6,13,5,11.8,0,0,6,19,4,12,0,23.8,9,11.9,9-12.9,0,12,9,0.75,12.4,0.5,1.79,Medium Risk,Enrolled,0
1,Single,8,Quota,1,17,Other,0,Evening,1,1,India,23,Specialized Training,27,Bachelor of Arts,7,Self-Employed,8,Lawyer,0,0,No,0,No,1,0,Female,0,No,20,20-25,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,<5,0,10,0,0,11.1,0.6,2.02,Medium Risk,Dropout,1
1,Single,2,Special,1,9,Mathematics,1,Daytime,1,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,10,Technician,1,0,No,0,No,1,0,Female,0,No,29,26-30,0,13,15,19,13,11.76923077,0,12,14,17,14,11.92857143,0,23.6978022,27,11.8489011,9-12.9,25,29,27,0.931034483,9.4,-0.8,-3.12,High Risk,Graduate,0
1,Single,4,Transfer,1,10,Physics,1,Daytime,3,1,India,1,No Schooling,1,No Schooling,5,Private Employee,11,Professional,0,0,No,1,Yes,0,0,Female,0,No,27,26-30,0,0,6,8,0,0,0,0,5,6,0,0,0,0,0,0,<5,0,11,0,0,16.2,0.3,-0.92,Medium Risk,Dropout,1
1,Single,1,Regular,1,6,Electronics Engg,1,Daytime,1,1,India,13,IT Certification,28,Bachelor of Science,6,Business,8,Lawyer,1,0,No,0,No,1,0,Female,1,Yes,21,20-25,0,0,6,8,6,13.28571429,0,0,6,11,6,13,0,26.28571429,12,13.14285714,13+,0,12,12,1,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,1,Regular,1,10,Physics,1,Daytime,1,1,India,1,No Schooling,14,Professional,5,Private Employee,10,Technician,0,0,No,0,No,1,0,Female,1,Yes,20,20-25,0,0,6,6,6,11.66666667,0,0,6,8,6,11.16666667,0,22.83333333,12,11.41666667,9-12.9,0,12,12,1,15.5,2.8,-4.06,Medium Risk,Graduate,0
1,Single,8,Quota,1,10,Physics,1,Daytime,1,1,India,13,IT Certification,28,Bachelor of Science,4,Government Employee,8,Lawyer,0,0,No,0,No,1,0,Female,1,Yes,19,<20,0,0,6,13,6,11.5,0,0,6,9,5,12.2,0,23.7,11,11.85,9-12.9,0,12,11,0.916666667,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,1,Regular,1,12,Economics,1,Daytime,1,1,India,22,Trade,28,Bachelor of Science,7,Self-Employed,7,Doctor,1,0,No,0,No,1,0,Female,1,Yes,22,20-25,0,0,7,9,6,13.08166667,0,0,8,12,6,13.15,0,26.23166667,12,13.11583333,13+,0,15,12,0.8,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,9,Online,3,5,Electrical Engg,1,Daytime,1,1,India,23,Specialized Training,27,Bachelor of Arts,10,Nurse,8,Lawyer,1,0,No,0,No,1,0,Female,1,Yes,19,<20,0,0,6,6,6,12.66666667,0,0,6,6,6,13,0,25.66666667,12,12.83333333,9-12.9,0,12,12,1,15.5,2.8,-4.06,Medium Risk,Graduate,0
1,Single,8,Quota,1,15,Psychology,1,Daytime,1,1,India,22,Trade,1,No Schooling,10,Nurse,9,Accountant,1,0,No,1,Yes,0,0,Female,0,No,19,<20,0,0,6,6,3,11.33333333,0,0,6,6,0,0,0,11.33333333,3,5.666666667,5-8.9,0,12,3,0.25,12.4,0.5,1.79,Medium Risk,Dropout,1
1,Single,1,Regular,3,16,Sociology,1,Daytime,1,1,India,3,Middle,3,Middle,3,Teacher,3,Teacher,1,0,No,0,No,1,0,Female,0,No,23,20-25,0,0,6,8,5,13.6,0,0,6,8,5,11.6,0,25.2,10,12.6,9-12.9,0,12,10,0.833333333,7.6,2.6,0.32,Medium Risk,Enrolled,0
1,Single,1,Regular,3,15,Psychology,1,Daytime,1,1,India,1,No Schooling,1,No Schooling,5,Private Employee,5,Private Employee,1,0,No,0,No,1,0,Female,1,Yes,18,<20,0,0,6,6,6,13.16666667,0,0,6,7,5,13.2,0,26.36666667,11,13.18333333,13+,0,12,11,0.916666667,12.4,0.5,1.79,Medium Risk,Dropout,1
1,Single,15,Reserved Category,1,8,BioTech,1,Daytime,14,1,India,1,No Schooling,14,Professional,5,Private Employee,9,Accountant,0,0,No,0,No,1,0,Female,0,No,19,<20,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,<5,0,12,0,0,12.7,3.7,-1.7,Medium Risk,Dropout,1
1,Single,15,Reserved Category,1,4,Civil Engg,1,Daytime,14,1,India,1,No Schooling,1,No Schooling,5,Private Employee,4,Government Employee,1,0,No,0,No,1,0,Female,0,No,20,20-25,0,0,6,10,5,11.66666667,0,0,6,7,5,12.6,0,24.26666667,10,12.13333333,9-12.9,0,12,10,0.833333333,12.4,0.5,1.79,Medium Risk,Graduate,0
1,Single,1,Regular,4,10,Physics,1,Daytime,1,1,India,1,No Schooling,28,Bachelor of Science,10,Nurse,8,Lawyer,1,0,No,0,No,1,0,Female,1,Yes,19,<20,0,0,6,6,6,13.5,0,0,6,7,6,13.42857143,0,26.92857143,12,13.46428571,13+,0,12,12,1,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,12,Evening Program,1,6,Electronics Engg,1,Daytime,12,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,10,Technician,1,0,No,1,Yes,0,0,Female,1,Yes,26,26-30,0,0,6,7,0,0,0,0,6,6,0,0,0,0,0,0,<5,0,12,0,0,13.9,-0.3,0.79,Medium Risk,Dropout,1
1,Single,1,Regular,1,10,Physics,1,Daytime,1,1,India,1,No Schooling,14,Professional,5,Private Employee,8,Lawyer,1,0,No,0,No,1,0,Female,1,Yes,18,<20,0,0,6,6,6,13.16666667,0,0,6,7,6,14.14285714,0,27.30952381,12,13.6547619,13+,0,12,12,1,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,1,Regular,1,6,Electronics Engg,1,Daytime,1,1,India,22,Trade,27,Bachelor of Arts,5,Private Employee,10,Technician,1,0,No,1,Yes,1,0,Female,0,No,29,26-30,0,4,5,11,4,12.5,2,1,5,11,2,12.5,0,25,6,12.5,9-12.9,5,10,6,0.6,12.7,3.7,-1.7,Medium Risk,Dropout,1
1,Single,15,Reserved Category,1,4,Civil Engg,1,Daytime,14,1,India,3,Middle,1,No Schooling,3,Teacher,7,Doctor,1,0,No,0,No,0,0,Female,0,No,20,20-25,0,0,6,10,6,13.375,0,0,6,10,6,13,0,26.375,12,13.1875,13+,0,12,12,1,16.2,0.3,-0.92,Medium Risk,Graduate,0
1,Single,1,Regular,1,5,Electrical Engg,1,Daytime,1,1,India,13,IT Certification,2,Primary,8,Professional,4,Government Employee,1,0,No,0,No,1,0,Female,0,No,19,<20,0,0,6,6,6,13.16666667,0,0,6,6,6,12.66666667,0,25.83333333,12,12.91666667,9-12.9,0,12,12,1,15.5,2.8,-4.06,Medium Risk,Graduate,0
1,Single,15,Reserved Category,1,6,Electronics Engg,1,Daytime,14,1,India,1,No Schooling,1,No Schooling,5,Private Employee,5,Private Employee,1,0,No,0,No,1,0,Female,0,No,23,20-25,0,1,6,12,4,13.4,0,1,6,17,2,13.5,0,26.9,6,13.45,13+,2,12,6,0.5,12.4,0.5,1.79,Medium Risk,Enrolled,0
1,Single,14,Scholarship,1,13,Management,1,Daytime,1,1,India,2,Primary,3,Middle,4,Government Employee,3,Teacher,0,0,No,0,No,1,0,Female,0,No,25,20-25,0,2,7,10,3,13,0,1,8,10,3,11.66666667,4,24.66666667,6,12.33333333,9-12.9,3,15,6,0.4,10.8,1.4,1.74,Medium Risk,Enrolled,0
1,Single,9,Online,1,12,Economics,1,Daytime,1,1,India,3,Middle,3,Middle,2,Worker,2,Businessman,1,0,No,0,No,1,0,Female,0,No,18,<20,0,0,8,8,7,13.15428571,0,0,8,8,7,13.15428571,0,26.30857143,14,13.15428571,13+,0,16,14,0.875,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,1,Regular,3,5,Electrical Engg,1,Daytime,1,1,India,1,No Schooling,28,Bachelor of Science,5,Private Employee,8,Lawyer,1,0,No,0,No,1,0,Female,1,Yes,19,<20,0,0,6,6,6,12.83333333,0,0,6,6,6,12.83333333,0,25.66666667,12,12.83333333,9-12.9,0,12,12,1,9.4,-0.8,-3.12,High Risk,Graduate,0
1,Single,8,Quota,2,16,Sociology,1,Daytime,1,1,India,1,No Schooling,14,Professional,6,Business,6,Engineer,1,0,No,0,No,1,0,Female,0,No,18,<20,0,0,7,10,7,12.14285714,0,0,7,7,7,13.14285714,0,25.28571429,14,12.64285714,9-12.9,0,14,14,1,12.4,0.5,1.79,Medium Risk,Graduate,0
1,Single,1,Regular,2,12,Economics,1,Daytime,1,1,India,1,No Schooling,14,Professional,5,Private Employee,5,Private Employee,1,0,No,0,No,1,0,Female,1,Yes,19,<20,0,0,7,9,5,13.34,0,0,7,9,6,12.38571429,0,25.72571429,11,12.86285714,9-12.9,0,14,11,0.785714286,12.4,0.5,1.79,Medium Risk,Enrolled,0
1,Single,4,Transfer,1,3,Mechanical Engg,0,Evening,15,1,India,22,Trade,14,Professional,10,Nurse,4,Government Employee,0,0,No,0,No,1,0,Female,0,No,36,>30,0,6,10,15,4,13,0,5,9,10,4,13.75,0,26.75,8,13.375,13+,11,19,8,0.421052632,8.9,1.4,3.51,Low Risk,Dropout,1
1,Single,15,Reserved Category,1,4,Civil Engg,1,Daytime,14,1,India,1,No Schooling,28,Bachelor of Science,5,Private Employee,10,Technician,0,0,No,0,No,1,1,Male,1,Yes,20,20-25,0,0,6,18,3,12,0,0,6,17,3,11.66666667,0,23.66666667,6,11.83333333,9-12.9,0,12,6,0.5,15.5,2.8,-4.06,Medium Risk,Enrolled,0
1,Single,8,Quota,2,2,IT,1,Daytime,1,14,Russia,1,No Schooling,1,No Schooling,3,Teacher,4,Government Employee,1,0,No,0,No,1,1,Male,0,No,20,20-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,11.1,0.6,2.02,Medium Risk,Dropout,1
1,Single,1,Regular,1,10,Physics,1,Daytime,1,1,India,23,Specialized Training,28,Bachelor of Science,10,Nurse,9,Accountant,1,0,No,0,No,1,1,Male,0,No,18,<20,0,0,6,9,5,11,0,0,6,12,0,0,0,11,5,5.5,5-8.9,0,12,5,0.416666667,11.1,0.6,2.02,Medium Risk,Dropout,1
1,Single,15,Reserved Category,1,4,Civil Engg,1,Daytime,14,1,India,3,Middle,1,No Schooling,5,Private Employee,7,Doctor,0,0,No,0,No,1,1,Male,0,No,19,<20,0,0,6,8,5,11.5,0,0,6,11,6,11.33333333,0,22.83333333,11,11.41666667,9-12.9,0,12,11,0.916666667,12.4,0.5,1.79,Medium Risk,Enrolled,0
